PM2_5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,AQI_Class
67.61792699386078,70.17967795466478,53.735340453102424,0.5597162803407345,0.990046690815361,58.72226249859415,28.51637181104572,65.03286598054518,2.1282549234416708,Moderate
34.000397343987615,68.13888071246873,45.315382776766725,13.428047014870293,0.8786628151013088,1.0,22.409235859465017,49.9332184549567,2.5722834075220153,Good
78.76127989516144,136.38013551061937,64.49191207063386,1.4616655080753036,1.2456174504296922,28.904146464166832,28.503908644751156,42.186901829951324,1.0110928670829755,Moderate
83.51411790978034,101.56014809658072,11.782507508901329,11.984718450141077,1.1426932709646906,38.90770238299878,22.270312158299518,49.44248585687469,0.834695725959689,Moderate
11.224120283654088,82.5893169109462,31.019598375286183,4.494795880060978,0.1,44.609792868597104,33.93435224452825,68.34752487666846,2.7187573388055823,Good
27.44551232844205,107.45518043744032,28.062179240857617,16.00785688947713,1.1180968817713828,25.470607909422604,41.63915354934086,69.49047188041122,1.5906633192220458,Good
63.19601007918214,16.248267843460923,5.394759853870976,11.74775269463073,0.4986082361983665,3.2407703389005107,30.419705268326645,58.720342448695064,0.7569859395916965,Moderate
52.093935191410445,88.49032436256824,50.90490807169541,2.959760645629859,0.33130850342052043,23.978134153291236,24.825268072692282,76.85482632913255,3.658409550776875,Moderate
59.57997106239278,159.91299622316672,30.944051662949626,3.414587238948468,0.8246106358505745,25.024840247606754,15.331708347526709,80.37665990201153,1.7418463924874892,Moderate
38.673901810660496,94.63212772409354,46.094468074798435,11.027626026121549,1.0643884436120046,24.538130096898392,19.577679427288295,71.32751883901228,3.879773924638429,Good
81.9849493715707,92.37696092092675,70.39657901494417,6.688109346449166,0.24370615588527023,59.40117180415207,35.77430915513568,44.07615097705562,2.5341649493313128,Moderate
79.44479838572371,109.18449328747687,29.701344622585875,7.153287464893173,1.1818305668230207,15.727944437217154,22.854040783644635,64.88883098425754,2.853710634466364,Moderate
61.6507674390304,121.3461835160021,28.682705260142672,14.36119430886049,1.2053355390126401,46.01958548876318,26.14582559156744,64.98401318277139,2.2462003046837764,Moderate
88.18103017420083,20.088665748854908,36.77996254585994,4.256555633150217,0.9187904785197991,43.165940744358316,31.276629872895892,38.687371327068966,0.0,Moderate
71.68773355630114,31.11857313731406,49.808710294751144,8.456468860877273,0.5529505479091805,59.2091015494334,35.411448996808964,23.61122211891484,1.135856210735555,Moderate
38.51768842791904,97.36019518801513,26.49930462034775,12.77313896826153,0.5082487983242832,37.33736256526137,27.00206539418081,14.544487572508885,2.349148648337531,Good
69.21876960206247,64.97932033358717,25.53557604301804,12.045587441928001,1.310372852632091,55.822619343951175,25.976665651669826,56.39710980224303,2.9376749647512455,Moderate
36.02793497927503,135.920884177697,50.85783905362049,7.201936662396638,0.29551092540163804,36.55559723811804,28.35810514255342,60.96079429733837,0.3523911731342553,Good
81.96125753268181,78.96889635401716,40.679589857570534,6.555470595736709,1.3257881843276715,48.68785053169601,24.861810916803915,31.364368446951715,2.4356779505674466,Moderate
58.751852225343676,22.291424250040876,4.32907605492769,0.1,0.8339203363478254,9.941178255055188,25.130903983535223,75.92064665102725,1.1532830953431623,Moderate
55.378440911368486,45.6195129104601,16.619123007963378,2.718775036674021,0.8616662001428572,1.0,30.05940058766937,58.044362985928245,2.781544198107585,Moderate
42.97676138990147,10.0,57.51853795740816,9.591796132873668,0.21676491783467,47.550937071317065,28.926457589172433,81.98905229830706,2.47671905716021,Good
90.56353346685076,81.80560619509806,41.028924246182186,7.310589055288819,0.8413133479485654,48.62366252078459,38.65802653279292,62.41071739967182,3.392201922915488,Moderate
56.136762948279944,83.40655554574658,23.567061034441267,8.374635392831133,1.1454342064045504,49.51004666303765,30.194244083177146,33.67332856241697,3.7801875162250225,Moderate
49.291804445922324,75.14380515763358,32.44385514147527,13.196268048170303,0.3654359648592076,29.501349704906417,33.75572774046914,64.16562426580298,3.0507878791288348,Good
51.19666123779426,127.76076636604085,35.19855009202505,2.0633844546886273,1.0994543469007383,69.79444504420745,22.643574116384343,68.40221389744202,3.5324723067646895,Good
73.30772963883372,131.94819427808426,46.036000404202454,6.81909848883675,0.9356049014716091,30.80244368525956,30.625786450151356,44.04752828225988,2.0795890288913936,Moderate
69.13610160910196,84.0364051825361,14.626049077118157,8.94355481705609,0.6424977544670774,48.417580393447395,24.385093266994705,26.158140053802498,5.887740893520574,Moderate
70.31831528989972,15.285721638310036,22.38576291994313,4.4792003121274195,1.2418692345965217,51.89272450008157,29.97726631648279,57.00592128613212,1.0374170842061428,Moderate
70.77052507519707,111.60485531722904,39.09433632295083,15.157385569637086,0.1,74.3748031949822,31.442572990574206,34.983107293676305,1.8666930665088146,Moderate
113.54119002176154,109.43760799780014,33.50248129256825,12.542934008065737,1.0386722994974837,33.65940760420333,28.24934422000737,77.41775326122263,3.5816302992962714,Unhealthy
49.83962459038461,100.82870495549308,43.57788773955065,9.450666635443778,1.5477740632293169,26.936141875416943,40.03662860737396,46.856466391468146,3.403265565833191,Moderate
47.19393177321157,124.35179122578405,16.557389039606033,16.971158896642933,1.4759772556402648,10.037092311693534,35.13989884554226,89.49202212986597,3.0848668229708185,Good
39.655681793803055,49.231016623863596,40.356930144069814,0.5055236019492888,1.055922688215409,71.04734013324946,33.88622666414548,12.516826649623283,3.3103823895917293,Moderate
75.39948556438739,160.30643851647986,51.37375429066208,7.961368594471591,0.7793276895476616,48.4282181409708,31.82143096185007,57.69591208290296,0.0,Moderate
88.22430731802228,56.42002864003462,42.302278207239254,9.831684844670304,0.6456789773809477,49.06122211788604,36.81680408865022,83.5878528020264,4.407158433445401,Moderate
57.151313558628125,116.22280245202991,37.08667609642388,3.42722476603039,0.7788296824377432,102.3340848264784,20.81515351265392,37.19391368225406,2.255330849360062,Moderate
38.9960880759368,30.94283069553269,33.56174596151044,9.503572709088642,1.1175228991671624,46.500894823725986,34.85141558995288,51.81598128745929,3.995073018725022,Good
39.387969607719015,57.44073594554822,22.477232708427472,2.46708753106061,0.5771024778162335,13.953571897999353,23.043778440002384,46.93928571271912,0.059768105238453106,Good
76.26481969561752,143.07290263538675,33.92002111340317,11.452786591371266,1.2029695272201524,36.08192850014048,25.178304404666353,41.32464715695434,2.8078822041774294,Moderate
78.58135428008606,80.86850619497025,53.89558779320609,13.289173840644533,1.7532642072013296,20.504351823026937,30.80696222030834,59.89245282228563,1.8237972650261818,Moderate
73.57885670762988,119.39729117964792,33.21457240099812,9.361667005641642,0.875246705949042,32.082632108344555,34.16610082755362,29.091567980017924,3.186544181897564,Moderate
43.36225731778264,98.2934386051736,21.65294015977385,0.1,0.3622420786866779,31.948207944907857,22.23211684159019,52.78062437339549,2.880484542962615,Good
65.80403307666799,86.32646453999395,27.616293668519205,3.166032394169827,0.3621021014734349,28.25951217865901,25.437275611611344,65.31988475369147,2.939257356999014,Moderate
62.91714522851821,137.73476137264413,38.012754459138954,10.823550016065804,1.21062622068463,12.134349892892061,28.487660362506553,50.69812577226714,1.2292699741222102,Moderate
65.46721491822532,81.71694113718348,29.397290042287295,8.10599321756183,0.8761015284158226,71.85003267344592,27.06816997652143,34.99591600028449,2.4316370550176667,Moderate
81.78571944870475,27.674166235278534,42.27954924594711,0.1,1.2507323584256214,45.97696088876788,32.27016030617594,75.60370797203004,2.2837995424847906,Moderate
65.58988871936705,61.88659678169032,42.84265641123545,14.214151919341202,0.6865463003362602,35.490559305995234,45.1796380799226,69.605139232337,3.094372050048919,Moderate
76.97283907679737,109.29171050455929,48.33474770606972,8.683282531269162,1.2322494190159325,55.15275659031486,30.0966035426294,34.17625657392517,3.6871563945201604,Moderate
61.689476737222286,103.84281872268778,56.35339208397549,3.904626679999775,0.8366803306201098,49.42134549698782,24.32401780918842,29.117848699549175,2.6805711064103375,Moderate
67.2279849672496,35.15296124175966,49.93788086558541,12.97477798783332,0.6069983778704204,45.51381465484095,21.51745834680502,35.961511680123515,0.9685932539336817,Moderate
75.78220564596351,64.64801182071297,20.9864140377806,4.612299935465505,0.7396006084790462,53.699961455336535,26.373730432071973,65.9054633097443,2.6290945714801217,Moderate
23.57110450360834,69.63975277792137,21.446983301355914,4.557739411978927,0.4211782578307054,42.678694875173136,23.29875056985605,60.51145797925091,5.633291474091115,Good
52.008219591067466,77.20856420600212,33.863427853102635,9.791763255070181,1.6957438234326445,53.40442913983183,30.337748959877114,70.80165424891428,4.475206392385343,Good
48.24068364268011,41.8430243989457,28.23236964140878,16.905192296211474,0.8614472745766052,55.0622460175555,30.260108178921133,48.4769956389877,0.0,Moderate
44.028053793916456,68.00701121581825,17.92509909558586,16.117935889864434,1.1578056354728785,43.25437470065606,25.68415897737522,36.50531524999786,2.5760117844338137,Good
53.12144371933291,64.49863301591654,28.374623087405087,9.798557494520534,0.6852523468516802,35.592110130077685,37.92477506891892,73.37692976828998,3.6185434303064135,Moderate
97.3735327808599,117.00366409166718,27.882305995714415,10.311928294251599,0.47922887120807073,70.60795602907817,24.32276340380053,43.93102973097672,2.2812075849184246,Unhealthy
38.35422210766892,118.31924588465853,24.922283903581913,11.957494660424125,0.806447795632826,30.44196920453133,27.40284466050913,58.73096111707957,1.9478908958273398,Good
84.20695886478703,84.89663396689144,30.263157707674914,1.7150816231532549,1.3404770133516795,47.826272008546916,31.195813329449088,24.001503217692516,2.179642941899814,Moderate
17.928255709604883,76.2786071445244,52.67676275477497,11.220741685759911,0.6917072834406865,48.27816821478133,32.46027446884914,43.60379151354401,3.1626273825215825,Good
51.62787425035563,94.89735092136897,37.98857061873859,4.3296326592823595,0.5517872109082338,27.80884295472729,34.387882607715994,75.18792641883027,1.1218360307499895,Moderate
64.06882662762514,61.41987123905488,72.07713614083204,9.592390333982904,0.9621856977476574,23.843552293770134,30.142482394966194,40.67450866660285,3.926426381931245,Moderate
74.65555828398195,49.86087712413957,37.557622790294744,6.862661861963313,1.0996090402870977,32.92295958260298,33.254563503939984,71.29007642903,2.432808409962317,Moderate
77.78066449482137,57.09225768759991,30.649013390941224,10.506041635571073,1.5571392675412734,30.155662936487843,24.674459139860303,8.37960607623613,1.377970871066141,Moderate
79.83368087999813,67.78153926099901,35.06199323982299,8.5905173250323,1.041500191348998,10.837388767222691,32.59040980175191,43.81216680713628,3.8492201936784345,Moderate
51.28187319378906,49.27841700727051,38.8473796766531,0.1,1.1575970714124941,26.97009834961449,32.523645750781995,51.57290708243735,0.6458429138660304,Moderate
48.44120518338582,95.67208456720061,41.528809357565954,8.894458558525903,1.1877100947681287,45.32445969269124,35.56443337376768,89.85080606684812,1.8337478835980994,Good
81.44939703142884,115.54004858242979,66.15066988788536,11.210764761496314,0.43879384722694786,65.31887168297197,19.657820038857288,31.618742399710964,1.8139899216578028,Moderate
55.21739187795963,34.45155947206154,22.320193025336472,10.22964174169227,0.5146671718121822,51.087826703472665,23.464084421994663,68.41986590894179,5.072730325883358,Moderate
28.107841916551955,90.87950489256117,47.88569087266603,7.487070268957102,0.4664414841577399,1.0,32.11570484683651,76.13863562497588,1.6779750776326683,Good
31.667819649912985,82.30224716567825,38.11625896421186,16.21080845965203,0.3671416977233417,52.826074295146555,14.743177600593015,40.57020705511451,0.0,Good
37.01369284995972,101.95280399378811,11.433533861440736,9.556865645608305,1.2181839499481615,28.836964282085646,30.46003086894175,47.529521024546206,1.8018218616650303,Good
72.4290186013441,89.54714311637441,46.56048173142145,10.188366500965532,1.0160200366655021,49.06160149375526,33.29902212465684,57.83257547623807,3.0466604168857336,Moderate
63.56064340176413,39.12402520239292,54.01435341205857,13.222459470252844,0.9317984252365799,39.71729481578744,25.1181237622478,25.37030065614941,3.440901455900325,Moderate
77.2621338516942,45.81637453999921,22.142353943338556,9.812964998482993,0.1,36.14624747826345,25.84904999944044,45.89793576277287,5.231847632131327,Moderate
49.31868384158665,91.02982514547405,34.86599198162044,3.5099112329289825,1.7221907434474475,37.95528544075717,22.62931326380048,80.52224081892831,4.188277085183057,Good
63.963492276917854,126.00733219109283,9.119686069884445,0.1,0.5422911983385778,39.5515138346044,25.392264401342985,65.45309621728842,2.7255071126981827,Moderate
75.63975984918342,12.503442013494904,16.117903104734953,5.614395489909593,1.720725102375583,66.88809944180488,25.537157490191213,51.86497421033514,1.430301438910267,Moderate
52.26633650699404,102.1004302930553,50.72044366425879,11.804727629405583,0.3203034077394735,39.60679625829825,24.585793627672395,57.261447236729666,4.44883291761683,Good
71.41938093893529,131.63677018506752,28.003752409888484,6.23451834291097,0.5750395365773853,61.71072266362401,24.311609111077516,66.61810731059543,2.057723739608522,Moderate
43.45185147333372,84.64409433278254,18.367955375929412,12.005891861408648,0.1,58.79811731691314,26.644976075558034,70.44820295820227,1.7102113165424742,Moderate
50.9236538358732,109.25708736092542,38.44190546687645,8.743640879601365,1.044849990377079,53.34091095167306,26.584478421719393,43.87171705241796,1.9995114374151162,Good
